id,title,description,availability,condition,price,link,image_link,brand,google_product_category,product_type,additional_image_link,sale_price,item_group_id,color,size,material,gender,age_group,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
389ccba2-2bb5-4744-9293-ca932d4320f9_en,House blend - 500g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,125.00 AED,https://thegreenroasteries.com/product/house-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636636/greenroasteries/variations/variations/ESS-HSB_var_389ccba2-2bb5-4744-9293-ca932d4320f9.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,500g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,whole beans
723e3458-43ca-4a06-a162-1f2f296550ff_en,House blend - 250g whole beans,A distinctive crop of green roasters with rich and beautiful notes that suit lovers of classic filter drinks that are free of complexity. The sweetness of the crop is highlighted with milk drinks of all kinds. This crop is considered a special blend of our selection of the finest crops.,in stock,new,69.95 AED,https://thegreenroasteries.com/product/house-blend,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636661/greenroasteries/variations/variations/ESS-HSB_var_723e3458-43ca-4a06-a162-1f2f296550ff.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",ESPRESSO ROAST,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,250g,Coffee,unisex,adult,en,Premium Origin,ESPRESSO ROAST,Medium Roast,whole beans
d8e565e8-01fa-4e9c-aae2-065f87e37b14_ar,هـــاوس بلينـــد - 1000g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,235.00 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636538/greenroasteries/variations/variations/ESS-HSB_var_d8e565e8-01fa-4e9c-aae2-065f87e37b14.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب كاملة
80b9914e-dd26-44ff-b5ae-24a8755ba131_ar,هـــاوس بلينـــد - 1000g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,235.00 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636544/greenroasteries/variations/variations/ESS-HSB_var_80b9914e-dd26-44ff-b5ae-24a8755ba131.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب مطحونة
6688c796-0647-4050-85cd-ff5d7f61583a_ar,هـــاوس بلينـــد - 250g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,69.95 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636610/greenroasteries/variations/variations/ESS-HSB_var_6688c796-0647-4050-85cd-ff5d7f61583a.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب مطحونة
76a9bb37-b9a6-4a48-9319-23e4bc60cabd_ar,هـــاوس بلينـــد - 500g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,125.00 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636612/greenroasteries/variations/variations/ESS-HSB_var_76a9bb37-b9a6-4a48-9319-23e4bc60cabd.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب مطحونة
389ccba2-2bb5-4744-9293-ca932d4320f9_ar,هـــاوس بلينـــد - 500g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,125.00 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636636/greenroasteries/variations/variations/ESS-HSB_var_389ccba2-2bb5-4744-9293-ca932d4320f9.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب كاملة
723e3458-43ca-4a06-a162-1f2f296550ff_ar,هـــاوس بلينـــد - 250g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,69.95 AED,https://thegreenroasteries.com/product/house-blend?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636661/greenroasteries/variations/variations/ESS-HSB_var_723e3458-43ca-4a06-a162-1f2f296550ff.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",تحميص الإسبريسو,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636743/greenroasteries/gallery/gallery/ESS-HSB_img_b4c2793f-1ddb-4c1a-bdd5-8449b9bd3fc1.webp,,8ae01797-dc44-46a8-bad8-60d8e37425ec,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,تحميص الإسبريسو,تحميص متوسط,حبوب كاملة
e9317e62-985f-4d6c-9d87-1da6f5704486_en,In-Shell Macadamia Nuts - 250g,"Experience the ultimate snack indulgence with our In-Shell Macadamia Nuts. Each premium-grade nut is encased in its natural, hard shell, scored for effortless cracking and freshly roasted to bring out the rich, buttery flavor unique to macadamias. Perfect for savoring one by one, sharing at gatherings, or adding a fun, hands-on element to your charcuterie board. Naturally high in monounsaturated fats, fiber, and essential minerals like magnesium and manganese, these macadamias support heart health and provide lasting energy.",in stock,new,39.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,250g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
477e7e80-19f0-4587-8b4e-e818326c0657_en,In-Shell Macadamia Nuts - 500g,"Experience the ultimate snack indulgence with our In-Shell Macadamia Nuts. Each premium-grade nut is encased in its natural, hard shell, scored for effortless cracking and freshly roasted to bring out the rich, buttery flavor unique to macadamias. Perfect for savoring one by one, sharing at gatherings, or adding a fun, hands-on element to your charcuterie board. Naturally high in monounsaturated fats, fiber, and essential minerals like magnesium and manganese, these macadamias support heart health and provide lasting energy.",in stock,new,64.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,500g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
3dfa508d-b847-41d5-97ba-1cc7d95b0c8a_en,In-Shell Macadamia Nuts - 1000g,"Experience the ultimate snack indulgence with our In-Shell Macadamia Nuts. Each premium-grade nut is encased in its natural, hard shell, scored for effortless cracking and freshly roasted to bring out the rich, buttery flavor unique to macadamias. Perfect for savoring one by one, sharing at gatherings, or adding a fun, hands-on element to your charcuterie board. Naturally high in monounsaturated fats, fiber, and essential minerals like magnesium and manganese, these macadamias support heart health and provide lasting energy.",in stock,new,119.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,Green Roasteries,"Food, Beverages & Tobacco > Food Items > Snack Foods > Nuts & Seeds",NUTS & DRIED FRUITS,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,1000g,Coffee,unisex,adult,en,Premium Origin,NUTS & DRIED FRUITS,Medium Roast,Arabica Beans
e9317e62-985f-4d6c-9d87-1da6f5704486_ar,جوز مكاداميا بالقشر - 250g,استمتع بتجربة تناول جوز المكاداميا بالقشر الفاخرة. كل حبة مختارة بعناية تأتي في قشرتها الصلبة الطبيعية، محفورة بفتحة لتسهيل الكسر، ومحروشة بخفّة لإبراز نكهتها الكريمية الغنية والمميزة. مثالية للاستمتاع بها حبة حبة، أو للمشاركة مع الضيوف، أو لإضفاء لمسة تفاعلية على لوحات الجبن والمقبلات. غنية بالدهون الأحادية غير المشبعة، والألياف، والمعادن الأساسية مثل المغنيسيوم والمنغنيز، مما يعزز صحة القلب ويمنح طاقة دائمة.,in stock,new,39.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,250g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
477e7e80-19f0-4587-8b4e-e818326c0657_ar,جوز مكاداميا بالقشر - 500g,استمتع بتجربة تناول جوز المكاداميا بالقشر الفاخرة. كل حبة مختارة بعناية تأتي في قشرتها الصلبة الطبيعية، محفورة بفتحة لتسهيل الكسر، ومحروشة بخفّة لإبراز نكهتها الكريمية الغنية والمميزة. مثالية للاستمتاع بها حبة حبة، أو للمشاركة مع الضيوف، أو لإضفاء لمسة تفاعلية على لوحات الجبن والمقبلات. غنية بالدهون الأحادية غير المشبعة، والألياف، والمعادن الأساسية مثل المغنيسيوم والمنغنيز، مما يعزز صحة القلب ويمنح طاقة دائمة.,in stock,new,64.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,500g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
3dfa508d-b847-41d5-97ba-1cc7d95b0c8a_ar,جوز مكاداميا بالقشر - 1000g,استمتع بتجربة تناول جوز المكاداميا بالقشر الفاخرة. كل حبة مختارة بعناية تأتي في قشرتها الصلبة الطبيعية، محفورة بفتحة لتسهيل الكسر، ومحروشة بخفّة لإبراز نكهتها الكريمية الغنية والمميزة. مثالية للاستمتاع بها حبة حبة، أو للمشاركة مع الضيوف، أو لإضفاء لمسة تفاعلية على لوحات الجبن والمقبلات. غنية بالدهون الأحادية غير المشبعة، والألياف، والمعادن الأساسية مثل المغنيسيوم والمنغنيز، مما يعزز صحة القلب ويمنح طاقة دائمة.,in stock,new,119.95 AED,https://thegreenroasteries.com/product/in-shell-macadamia-nuts?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636305/greenroasteries/products/products/NT-MCD.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",مكسرات وفواكه مجففة,,,7ebc4b7d-cc2b-4f35-a393-cb650863146f,Brown,1000g,قهوة,unisex,adult,ar,أصل مميز,مكسرات وفواكه مجففة,تحميص متوسط,حبوب عربية
9e333f35-8d90-4bd4-8c1d-06378a93e368_en,Kenya - 500g whole beans,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,105.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636397/greenroasteries/variations/variations/KEN-MED-ROAS_var_9e333f35-8d90-4bd4-8c1d-06378a93e368.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,500g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,whole beans
3c1516b8-1ee4-4314-9338-b0d3245487e4_en,Kenya - 1000g Ground grains,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,195.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636399/greenroasteries/variations/variations/KEN-MED-ROAS_var_3c1516b8-1ee4-4314-9338-b0d3245487e4.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,1000g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,Ground grains
8ff60635-5c8f-4010-8cb9-58050db41d17_en,Kenya - 1000g whole beans,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,195.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636400/greenroasteries/variations/variations/KEN-MED-ROAS_var_8ff60635-5c8f-4010-8cb9-58050db41d17.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,1000g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,whole beans
92cc0d07-bffd-4dfb-86ff-5359efc8935a_en,Kenya - 500g Ground grains,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,105.00 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636620/greenroasteries/variations/variations/KEN-MED-ROAS_var_92cc0d07-bffd-4dfb-86ff-5359efc8935a.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,500g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,Ground grains
bfcb1def-5d71-425e-91aa-a10b3d432e4b_en,Kenya - 250g Ground grains,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,59.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636659/greenroasteries/variations/variations/KEN-MED-ROAS_var_bfcb1def-5d71-425e-91aa-a10b3d432e4b.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,250g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,Ground grains
e7fbe728-9152-4746-ae3b-75762086a44f_en,Kenya - 250g whole beans,"This distinctive crop comes to you from the finest types of luxury crops in the world, as it is characterized by a plump texture and pleasant acidity, with balanced and clear flavors such as black currant, sweet caramel and bergamot.",in stock,new,59.95 AED,https://thegreenroasteries.com/product/kenya,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636367/greenroasteries/variations/variations/KEN-MED-ROAS_var_e7fbe728-9152-4746-ae3b-75762086a44f.webp,Green Roasteries,"Food, Beverages & Tobacco > Beverages > Coffee",FILTER COFFEE,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,250g,Coffee,unisex,adult,en,Kenya,FILTER COFFEE,Medium Roast,whole beans
9e333f35-8d90-4bd4-8c1d-06378a93e368_ar,كينيـــا - 500g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,105.00 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636397/greenroasteries/variations/variations/KEN-MED-ROAS_var_9e333f35-8d90-4bd4-8c1d-06378a93e368.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,500g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب كاملة
3c1516b8-1ee4-4314-9338-b0d3245487e4_ar,كينيـــا - 1000g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,195.00 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636399/greenroasteries/variations/variations/KEN-MED-ROAS_var_3c1516b8-1ee4-4314-9338-b0d3245487e4.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,1000g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
8ff60635-5c8f-4010-8cb9-58050db41d17_ar,كينيـــا - 1000g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,195.00 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636400/greenroasteries/variations/variations/KEN-MED-ROAS_var_8ff60635-5c8f-4010-8cb9-58050db41d17.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,1000g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب كاملة
92cc0d07-bffd-4dfb-86ff-5359efc8935a_ar,كينيـــا - 500g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,105.00 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636620/greenroasteries/variations/variations/KEN-MED-ROAS_var_92cc0d07-bffd-4dfb-86ff-5359efc8935a.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,500g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
bfcb1def-5d71-425e-91aa-a10b3d432e4b_ar,كينيـــا - 250g حبوب مطحونة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,59.95 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636659/greenroasteries/variations/variations/KEN-MED-ROAS_var_bfcb1def-5d71-425e-91aa-a10b3d432e4b.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,250g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب مطحونة
e7fbe728-9152-4746-ae3b-75762086a44f_ar,كينيـــا - 250g حبوب كاملة,محصول مميز من المحامص الخضراء يتمتع المحصول بنوتات غنية وجميلة تتناسب مع محبي مشروبات الفلتر الكالسيكي الخالي من التعقيد وتبرز حالوة المحصول مع مشروبات الحليب بكل أنواعه ويعتبر هذا المحصول مزيج خاص من اختيارنا الجود المحاصيل.,in stock,new,59.95 AED,https://thegreenroasteries.com/product/kenya?lang=ar,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636367/greenroasteries/variations/variations/KEN-MED-ROAS_var_e7fbe728-9152-4746-ae3b-75762086a44f.webp,المحامص الخضراء,"Food, Beverages & Tobacco > Beverages > Coffee",قهوة مقطرة,https://res.cloudinary.com/dgcexgq5g/image/upload/v1751636766/greenroasteries/gallery/gallery/KEN-MED-ROAS_img_942ebca0-66a6-4816-a2d8-b80fd748dd2c.webp,,de7daafc-51b2-46da-8287-9e387c9b1dea,Brown,250g,قهوة,unisex,adult,ar,Kenya,قهوة مقطرة,تحميص متوسط,حبوب كاملة
